#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 03 26 11 00 999 99.0 99.0  2.02 10.00  7.16 275 1013.1   8.2 999.0 999.0 99.0 99.00
2007 03 26 12 00 999 99.0 99.0  2.00 10.00  6.86 281 1012.0   8.2 999.0 999.0 99.0 99.00
2007 03 26 13 00 999 99.0 99.0  1.75 10.00  6.20 278 1011.1   8.2 999.0 999.0 99.0 99.00
2007 03 26 14 00 999 99.0 99.0  1.88 11.11  6.87 285 1010.3   8.2 999.0 999.0 99.0 99.00
2007 03 26 15 00 999 99.0 99.0  1.88 10.00  6.76 274 1009.9   8.5 999.0 999.0 99.0 99.00
2007 03 26 16 00 999 99.0 99.0  2.18 11.11  7.87 286 1009.2   8.8 999.0 999.0 99.0 99.00
2007 03 26 17 00 999 99.0 99.0  2.05 10.00  7.02 273 1008.9   8.9 999.0 999.0 99.0 99.00
2007 03 26 18 00 999 99.0 99.0  2.12 11.11  7.06 282 1008.5   9.0 999.0 999.0 99.0 99.00
2007 03 26 19 00 999 99.0 99.0  2.05 11.11  6.80 287 1008.1   9.0 999.0 999.0 99.0 99.00
2007 03 26 20 00 999 99.0 99.0  1.89 11.11  6.32 283 1007.4   9.0 999.0 999.0 99.0 99.00
2007 03 26 21 00 999 99.0 99.0  2.12 11.11  6.59 284 1006.5   9.4 999.0 999.0 99.0 99.00
2007 03 26 22 00 999 99.0 99.0  1.88 11.11  6.46 277 1006.4   9.4 999.0 999.0 99.0 99.00
2007 03 26 23 00 999 99.0 99.0  2.08 11.11  6.23 286 1005.8   8.5 999.0 999.0 99.0 99.00
2007 03 27 00 00 999 99.0 99.0  1.96 11.11  6.04 281 1005.5   8.4 999.0 999.0 99.0 99.00
2007 03 27 01 00 999 99.0 99.0  2.14 11.11  6.22 283 1005.1   8.2 999.0 999.0 99.0 99.00
2007 03 27 02 00 999 99.0 99.0  2.52 11.11  6.47 284 1005.3   8.7 999.0 999.0 99.0 99.00
2007 03 27 03 00 999 99.0 99.0  2.56 11.11  6.46 275 1005.6   7.3 999.0 999.0 99.0 99.00
2007 03 27 04 00 999 99.0 99.0  2.58 11.11  6.36 275 1005.6   7.9 999.0 999.0 99.0 99.00
2007 03 27 05 00 999 99.0 99.0  2.51 10.00  6.20 283 1006.3   7.8 999.0 999.0 99.0 99.00
2007 03 27 06 00 999 99.0 99.0  2.96 11.11  7.00 271 1007.4   7.8 999.0 999.0 99.0 99.00
2007 03 27 07 00 999 99.0 99.0  2.92 11.11  6.95 271 1008.7   7.8 999.0 999.0 99.0 99.00
2007 03 27 08 00 999 99.0 99.0  2.88 11.11  6.97 265 1009.9   7.0 999.0 999.0 99.0 99.00
2007 03 27 09 00 999 99.0 99.0  3.10 10.00  7.65 271 1011.2   7.4 999.0 999.0 99.0 99.00
2007 03 27 10 00 999 99.0 99.0  3.57 12.50  8.69 278 1012.4   7.1 999.0 999.0 99.0 99.00
2007 03 27 11 00 999 99.0 99.0  4.30 12.50  9.55 283 1013.3   7.4 999.0 999.0 99.0 99.00
2007 03 27 12 00 999 99.0 99.0  4.30 12.50  9.85 276 1013.7   7.4 999.0 999.0 99.0 99.00
2007 03 27 13 00 999 99.0 99.0  4.45 11.11  7.99 296 1014.6   7.5 999.0 999.0 99.0 99.00
2007 03 27 14 00 999 99.0 99.0  5.64 12.50  8.06 289 1015.6   7.2 999.0 999.0 99.0 99.00
2007 03 27 15 00 999 99.0 99.0  5.62 12.50  8.14 292 1017.3   7.4 999.0 999.0 99.0 99.00
2007 03 27 16 00 999 99.0 99.0  6.17 12.50  8.57 292 1018.6   7.4 999.0 999.0 99.0 99.00
2007 03 27 17 00 999 99.0 99.0  6.17 12.50  8.43 295 1020.1   7.2 999.0 999.0 99.0 99.00
2007 03 27 18 00 999 99.0 99.0  5.69 12.50  8.17 296 1021.6   7.3 999.0 999.0 99.0 99.00
2007 03 27 19 00 999 99.0 99.0  6.44 12.50  8.50 298 1022.9   7.1 999.0 999.0 99.0 99.00
2007 03 27 20 00 999 99.0 99.0  5.57 12.50  8.03 300 1023.8   7.3 999.0 999.0 99.0 99.00
2007 03 27 21 00 999 99.0 99.0  6.11 11.11  8.86 310 1024.6   7.2 999.0 999.0 99.0 99.00
2007 03 27 22 00 999 99.0 99.0  5.51 11.11  8.43 302 1025.7   7.3 999.0 999.0 99.0 99.00
2007 03 27 23 00 999 99.0 99.0  5.04 11.11  8.07 305 1026.1   7.5 999.0 999.0 99.0 99.00
2007 03 28 00 00 999 99.0 99.0  5.81 11.11  8.45 293 1026.9   7.4 999.0 999.0 99.0 99.00
2007 03 28 01 00 999 99.0 99.0  4.65 11.11  7.62 301 1027.4   7.4 999.0 999.0 99.0 99.00
2007 03 28 02 00 999 99.0 99.0  5.03 11.11  8.01 296 1028.0   7.5 999.0 999.0 99.0 99.00
2007 03 28 03 00 999 99.0 99.0  4.34 10.00  7.32 298 1028.4   7.5 999.0 999.0 99.0 99.00
2007 03 28 04 00 999 99.0 99.0  4.03 10.00  7.20 297 1029.1   7.5 999.0 999.0 99.0 99.00
2007 03 28 05 00 999 99.0 99.0  3.76 10.00  7.12 301 1029.8   7.5 999.0 999.0 99.0 99.00
2007 03 28 06 00 999 99.0 99.0  3.61 10.00  7.16 294 1030.3   7.8 999.0 999.0 99.0 99.00
2007 03 28 07 00 999 99.0 99.0  3.43 10.00  7.09 298 1030.6   7.5 999.0 999.0 99.0 99.00
2007 03 28 08 00 999 99.0 99.0  3.06 12.50  6.87 269 1031.4   7.8 999.0 999.0 99.0 99.00
2007 03 28 09 00 999 99.0 99.0  3.05 10.00  6.86 280 1031.8   7.9 999.0 999.0 99.0 99.00
2007 03 28 10 00 999 99.0 99.0  2.87 11.11  7.00 269 1031.9   7.7 999.0 999.0 99.0 99.00
2007 03 28 11 00 999 99.0 99.0  2.61 10.00  6.79 278 1032.0   7.3 999.0 999.0 99.0 99.00
2007 03 28 12 00 999 99.0 99.0  2.84 11.11  7.15 270 1032.2   7.2 999.0 999.0 99.0 99.00
2007 03 28 13 00 999 99.0 99.0  2.39 11.11  7.03 278 1032.6   7.8 999.0 999.0 99.0 99.00
2007 03 28 14 00 999 99.0 99.0  2.76 11.11  7.33 274 1033.0   7.8 999.0 999.0 99.0 99.00
2007 03 28 15 00 999 99.0 99.0  2.48 11.11  7.44 266 1033.6   7.9 999.0 999.0 99.0 99.00
2007 03 28 16 00 999 99.0 99.0  2.76 11.11  7.35 276 1033.9   7.9 999.0 999.0 99.0 99.00
2007 03 28 17 00 999 99.0 99.0  2.51 11.11  7.27 279 1034.7   8.1 999.0 999.0 99.0 99.00
2007 03 28 18 00 999 99.0 99.0  2.55 11.11  7.39 274 1035.0   8.2 999.0 999.0 99.0 99.00
2007 03 28 19 00 999 99.0 99.0  2.61 10.00  7.30 277 1035.1   8.6 999.0 999.0 99.0 99.00
2007 03 28 20 00 999 99.0 99.0  2.41 11.11  7.04 272 1035.3   8.4 999.0 999.0 99.0 99.00
2007 03 28 21 00 999 99.0 99.0  2.55 11.11  7.75 273 1035.1   8.6 999.0 999.0 99.0 99.00
2007 03 28 22 00 999 99.0 99.0  2.50 11.11  7.77 274 1035.1   8.6 999.0 999.0 99.0 99.00
2007 03 28 23 00 999 99.0 99.0  2.68 11.11  8.12 281 1035.1   8.7 999.0 999.0 99.0 99.00
2007 03 29 00 00 999 99.0 99.0  2.65 11.11  8.29 282 1034.9   8.4 999.0 999.0 99.0 99.00
2007 03 29 01 00 999 99.0 99.0  2.49 11.11  8.30 280 1034.7   8.3 999.0 999.0 99.0 99.00
2007 03 29 02 00 999 99.0 99.0  2.59 11.11  8.58 287 1034.5   8.3 999.0 999.0 99.0 99.00
2007 03 29 03 00 999 99.0 99.0  2.38 11.11  8.55 287 1033.7   8.3 999.0 999.0 99.0 99.00
2007 03 29 04 00 999 99.0 99.0  2.68 11.11  8.98 294 1033.7   8.3 999.0 999.0 99.0 99.00
2007 03 29 05 00 999 99.0 99.0  2.85 11.11  9.29 291 1033.5   8.2 999.0 999.0 99.0 99.00
2007 03 29 06 00 999 99.0 99.0  3.19 12.50  9.72 301 1033.0   8.2 999.0 999.0 99.0 99.00
2007 03 29 07 00 999 99.0 99.0  2.90 12.50  9.61 297 1032.7   8.2 999.0 999.0 99.0 99.00
2007 03 29 08 00 999 99.0 99.0  2.87 12.50  9.11 294 1032.1   8.2 999.0 999.0 99.0 99.00
2007 03 29 09 00 999 99.0 99.0  2.90 11.11  9.17 287 1031.6   7.9 999.0 999.0 99.0 99.00
2007 03 29 10 00 999 99.0 99.0  2.70 12.50  8.85 293 1031.1   7.9 999.0 999.0 99.0 99.00
2007 03 29 12 00 999 99.0 99.0  3.00 12.50  9.18 290 1029.8   7.4 999.0 999.0 99.0 99.00
2007 03 29 13 00 999 99.0 99.0  2.57 11.11  8.50 285 1029.4   7.4 999.0 999.0 99.0 99.00
2007 03 29 14 00 999 99.0 99.0  2.43 12.50  8.46 289 1029.0   7.1 999.0 999.0 99.0 99.00
2007 03 29 15 00 999 99.0 99.0  2.71 12.50  9.13 291 1028.6   7.5 999.0 999.0 99.0 99.00
2007 03 29 16 00 999 99.0 99.0  2.68 12.50  8.87 283 1028.3   7.4 999.0 999.0 99.0 99.00
2007 03 29 17 00 999 99.0 99.0  2.50 11.11  8.71 283 1028.1   7.4 999.0 999.0 99.0 99.00
2007 03 29 18 00 999 99.0 99.0  2.62 11.11  8.85 286 1028.2   8.0 999.0 999.0 99.0 99.00
2007 03 29 19 00 999 99.0 99.0  2.54 11.11  8.54 282 1027.4   8.3 999.0 999.0 99.0 99.00
2007 03 29 20 00 999 99.0 99.0  2.38 11.11  8.67 278 1027.0   8.7 999.0 999.0 99.0 99.00
2007 03 29 21 00 999 99.0 99.0  2.42 12.50  8.80 288 1026.7   8.9 999.0 999.0 99.0 99.00
2007 03 29 22 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2007 03 29 23 00 999 99.0 99.0  2.38 12.50  8.90 293 1025.2   9.3 999.0 999.0 99.0 99.00
2007 03 30 00 00 999 99.0 99.0  2.56 11.11  9.01 280 1024.4   9.1 999.0 999.0 99.0 99.00
2007 03 30 01 00 999 99.0 99.0  2.23 11.11  8.60 276 1024.2   9.0 999.0 999.0 99.0 99.00
2007 03 30 02 00 999 99.0 99.0  2.76 11.11  9.18 283 1023.7   9.0 999.0 999.0 99.0 99.00
2007 03 30 03 00 999 99.0 99.0  2.90 11.11  8.81 277 1023.5   8.9 999.0 999.0 99.0 99.00
2007 03 30 04 00 999 99.0 99.0  2.54 11.11  8.46 284 1023.3   8.9 999.0 999.0 99.0 99.00
2007 03 30 05 00 999 99.0 99.0  2.86 11.11  8.60 282 1022.9   9.0 999.0 999.0 99.0 99.00
2007 03 30 06 00 999 99.0 99.0  2.59 11.11  8.18 284 1022.6   8.9 999.0 999.0 99.0 99.00
2007 03 30 07 00 999 99.0 99.0  2.78 11.11  8.57 284 1022.5   8.6 999.0 999.0 99.0 99.00
2007 03 30 08 00 999 99.0 99.0  2.48 11.11  7.98 279 1021.3   8.6 999.0 999.0 99.0 99.00
2007 03 30 09 00 999 99.0 99.0  2.73 12.50  8.56 284 1022.6   8.6 999.0 999.0 99.0 99.00
2007 03 30 10 00 999 99.0 99.0  2.42 11.11  8.00 272 1022.1   8.6 999.0 999.0 99.0 99.00
2007 03 30 11 00 999 99.0 99.0  2.59 11.11  8.32 283 1022.0   8.6 999.0 999.0 99.0 99.00
2007 03 30 12 00 999 99.0 99.0  2.26 10.00  7.78 266 1022.1   8.3 999.0 999.0 99.0 99.00
2007 03 30 13 00 999 99.0 99.0  2.23 11.11  7.93 277 1022.0   8.5 999.0 999.0 99.0 99.00
2007 03 30 14 00 999 99.0 99.0  2.35 11.11  8.39 270 1021.5   8.6 999.0 999.0 99.0 99.00
2007 03 30 15 00 999 99.0 99.0  2.14 11.11  8.31 271 1021.0   8.3 999.0 999.0 99.0 99.00
2007 03 30 16 00 999 99.0 99.0  2.09 11.11  8.20 278 1021.0   8.6 999.0 999.0 99.0 99.00
2007 03 30 17 00 999 99.0 99.0  2.18 11.11  8.35 274 1021.1   8.7 999.0 999.0 99.0 99.00
2007 03 30 18 00 999 99.0 99.0  2.51 11.11  8.46 283 1021.2   8.7 999.0 999.0 99.0 99.00
2007 03 30 19 00 999 99.0 99.0  2.28 11.11  7.71 285 1021.3   8.7 999.0 999.0 99.0 99.00
2007 03 30 20 00 999 99.0 99.0  2.38 10.00  8.27 266 1021.2   8.7 999.0 999.0 99.0 99.00
2007 03 30 21 00 999 99.0 99.0  2.26 11.11  7.76 271 1021.1   9.0 999.0 999.0 99.0 99.00
2007 03 30 22 00 999 99.0 99.0  2.32 11.11  7.68 285 1020.7   8.7 999.0 999.0 99.0 99.00
2007 03 30 23 00 999 99.0 99.0  2.13 10.00  7.54 271 1020.6   8.3 999.0 999.0 99.0 99.00
2007 03 31 00 00 999 99.0 99.0  2.21 10.00  7.73 265 1020.4   8.4 999.0 999.0 99.0 99.00
2007 03 31 01 00 999 99.0 99.0  2.37 10.00  7.94 265 1019.9   8.5 999.0 999.0 99.0 99.00
2007 03 31 03 00 999 99.0 99.0  1.99 10.00  7.35 259 1019.4   8.6 999.0 999.0 99.0 99.00
2007 03 31 04 00 999 99.0 99.0  2.08 10.00  6.89 262 1019.2   8.7 999.0 999.0 99.0 99.00
2007 03 31 05 00 999 99.0 99.0  2.34 11.11  7.36 265 1018.8   8.7 999.0 999.0 99.0 99.00
2007 03 31 06 00 999 99.0 99.0  2.22 10.00  6.71 262 1018.2   9.0 999.0 999.0 99.0 99.00
2007 03 31 07 00 999 99.0 99.0  2.28 11.11  6.62 259 1018.3   9.0 999.0 999.0 99.0 99.00
2007 03 31 08 00 999 99.0 99.0  2.23 11.11  6.66 258 1018.1   9.4 999.0 999.0 99.0 99.00
2007 03 31 09 00 999 99.0 99.0  2.60 10.00  7.28 264 1018.1   9.4 999.0 999.0 99.0 99.00
2007 03 31 10 00 999 99.0 99.0  2.61 10.00  7.33 273 1018.0   9.4 999.0 999.0 99.0 99.00
2007 03 31 11 00 999 99.0 99.0  2.23 10.00  7.21 270 1017.8   9.1 999.0 999.0 99.0 99.00
2007 03 31 12 00 999 99.0 99.0  2.18 10.00  7.16 271 1017.7   9.0 999.0 999.0 99.0 99.00
2007 03 31 13 00 999 99.0 99.0  2.38  8.33  7.35 273 1017.6   8.7 999.0 999.0 99.0 99.00
2007 03 31 14 00 999 99.0 99.0  2.01 10.00  7.28 277 1017.7   8.3 999.0 999.0 99.0 99.00
2007 03 31 15 00 999 99.0 99.0  1.94  8.33  5.90 278 1018.0   8.0 999.0 999.0 99.0 99.00
2007 03 31 16 00 999 99.0 99.0  2.09 10.00  6.14 271 1018.2   8.2 999.0 999.0 99.0 99.00
2007 03 31 17 00 999 99.0 99.0  2.13 10.00  5.96 260 1018.6   8.1 999.0 999.0 99.0 99.00
2007 03 31 18 00 999 99.0 99.0  2.38  9.09  6.16 278 1019.0   8.1 999.0 999.0 99.0 99.00
2007 03 31 19 00 999 99.0 99.0  2.14 10.00  6.10 287 1019.4   7.9 999.0 999.0 99.0 99.00
2007 03 31 20 00 999 99.0 99.0  2.33  9.09  6.34 292 1019.5   7.8 999.0 999.0 99.0 99.00
2007 03 31 21 00 999 99.0 99.0  2.34  9.09  6.29 297 1020.1   7.8 999.0 999.0 99.0 99.00
2007 03 31 22 00 999 99.0 99.0  2.54  9.09  6.14 299 1020.1   7.8 999.0 999.0 99.0 99.00
2007 03 31 23 00 999 99.0 99.0  2.40  9.09  5.94 291 1019.8   7.8 999.0 999.0 99.0 99.00
2007 04 01 00 00 999 99.0 99.0  2.37  9.09  5.93 301 1020.4   7.8 999.0 999.0 99.0 99.00
2007 04 01 02 00 999 99.0 99.0  2.25  8.33  5.82 307 1020.4   7.8 999.0 999.0 99.0 99.00
2007 04 01 03 00 999 99.0 99.0  2.33  9.09  5.71 307 1020.4   7.4 999.0 999.0 99.0 99.00
2007 04 01 04 00 999 99.0 99.0  2.40  8.33  6.08 303 1020.6   7.2 999.0 999.0 99.0 99.00
2007 04 01 05 00 999 99.0 99.0  2.23  8.33  6.03 308 1020.5   7.0 999.0 999.0 99.0 99.00
2007 04 01 06 00 999 99.0 99.0  2.23  8.33  6.32 317 1020.8   6.9 999.0 999.0 99.0 99.00
2007 04 01 07 00 999 99.0 99.0  2.30  8.33  6.33 313 1020.6   6.7 999.0 999.0 99.0 99.00
2007 04 01 08 00 999 99.0 99.0  2.09  8.33  6.06 320 1020.6   6.9 999.0 999.0 99.0 99.00
2007 04 01 09 00 999 99.0 99.0  2.02  7.69  6.07 321 1020.5   6.9 999.0 999.0 99.0 99.00
2007 04 01 10 00 999 99.0 99.0  1.96  7.69  5.84 318 1020.5   6.7 999.0 999.0 99.0 99.00
2007 04 01 11 00 999 99.0 99.0  1.99  8.33  5.99 324 1020.4   6.3 999.0 999.0 99.0 99.00
2007 04 01 12 00 999 99.0 99.0  1.81  7.69  5.76 323 1019.7   6.5 999.0 999.0 99.0 99.00
2007 04 01 13 00 999 99.0 99.0  2.01  7.69  6.07 319 1019.7   6.3 999.0 999.0 99.0 99.00
2007 04 01 14 00 999 99.0 99.0  1.78  7.69  5.66 321 1019.7   6.0 999.0 999.0 99.0 99.00
2007 04 01 15 00 999 99.0 99.0  1.78  7.69  5.91 310 1019.6   6.4 999.0 999.0 99.0 99.00
2007 04 01 16 00 999 99.0 99.0  2.00  7.69  6.21 326 1019.6   5.8 999.0 999.0 99.0 99.00
2007 04 01 17 00 999 99.0 99.0  1.76  8.33  6.02 314 1019.5   6.6 999.0 999.0 99.0 99.00
2007 04 01 18 00 999 99.0 99.0  1.80  7.69  6.12 320 1019.5   5.9 999.0 999.0 99.0 99.00
2007 04 01 21 00 999 99.0 99.0  1.44  7.69  5.96 318 1019.4   5.9 999.0 999.0 99.0 99.00
2007 04 01 22 00 999 99.0 99.0  1.50  7.14  6.04 324 1019.0   6.4 999.0 999.0 99.0 99.00
2007 04 02 00 00 999 99.0 99.0  1.49  7.69  5.90 329 1019.0   6.2 999.0 999.0 99.0 99.00
2007 04 02 01 00 999 99.0 99.0  1.27  6.25  5.54 322 1019.1   6.3 999.0 999.0 99.0 99.00
2007 04 02 02 00 999 99.0 99.0  1.25  7.14  5.29 319 1019.0   6.3 999.0 999.0 99.0 99.00
2007 04 02 03 00 999 99.0 99.0  1.27  7.14  5.59 319 1019.0   6.1 999.0 999.0 99.0 99.00
2007 04 02 04 00 999 99.0 99.0  1.24  8.33  5.73 314 1019.4   6.2 999.0 999.0 99.0 99.00
2007 04 02 05 00 999 99.0 99.0  1.25  7.69  5.95 303 1019.5   6.4 999.0 999.0 99.0 99.00
2007 04 02 06 00 999 99.0 99.0  1.25 20.00  6.07 255 1019.5   6.4 999.0 999.0 99.0 99.00
2007 04 02 07 00 999 99.0 99.0  1.28  6.67  5.70 319 1019.6   6.2 999.0 999.0 99.0 99.00
2007 04 02 08 00 999 99.0 99.0  1.38  7.69  5.83 302 1019.7   6.0 999.0 999.0 99.0 99.00
2007 04 02 09 00 999 99.0 99.0  1.45  8.33  5.48 304 1020.5   6.2 999.0 999.0 99.0 99.00
2007 04 02 10 00 999 99.0 99.0  1.50  7.69  5.73 313 1020.6   6.3 999.0 999.0 99.0 99.00
2007 04 02 11 00 999 99.0 99.0  1.56 20.00  5.39 270 1020.6   6.3 999.0 999.0 99.0 99.00
2007 04 02 12 00 999 99.0 99.0  1.56 20.00  5.81 261 1021.1   6.3 999.0 999.0 99.0 99.00
2007 04 02 13 00 999 99.0 99.0  1.55 20.00  5.57 266 1021.2   5.4 999.0 999.0 99.0 99.00
2007 04 02 14 00 999 99.0 99.0  1.57 16.67  5.74 284 1022.0   5.9 999.0 999.0 99.0 99.00
2007 04 02 15 00 999 99.0 99.0  1.65 16.67  6.19 281 1022.6   6.3 999.0 999.0 99.0 99.00
2007 04 02 16 00 999 99.0 99.0  1.61 16.67  6.46 272 1022.8   5.0 999.0 999.0 99.0 99.00
2007 04 02 17 00 999 99.0 99.0  1.69 16.67  6.89 292 1023.5   6.1 999.0 999.0 99.0 99.00
2007 04 02 19 00 999 99.0 99.0  1.65 16.67  6.49 294 1024.3   7.0 999.0 999.0 99.0 99.00
2007 04 02 20 00 999 99.0 99.0  1.67 16.67  6.73 287 1025.1   7.1 999.0 999.0 99.0 99.00
2007 04 02 21 00 999 99.0 99.0  1.75 16.67  6.70 289 1025.3   7.1 999.0 999.0 99.0 99.00
2007 04 02 23 00 999 99.0 99.0  1.83 16.67  6.62 292 1025.8   7.4 999.0 999.0 99.0 99.00
2007 04 03 00 00 999 99.0 99.0  2.02 16.67  7.10 304 1025.9   7.5 999.0 999.0 99.0 99.00
2007 04 03 01 00 999 99.0 99.0  2.03 16.67  7.17 289 1026.0   7.4 999.0 999.0 99.0 99.00
2007 04 03 02 00 999 99.0 99.0  2.05 16.67  7.51 294 1025.9   7.4 999.0 999.0 99.0 99.00
2007 04 03 03 00 999 99.0 99.0  2.10 16.67  7.55 285 1025.8   7.1 999.0 999.0 99.0 99.00
2007 04 03 04 00 999 99.0 99.0  1.99 16.67  7.82 273 1025.8   7.2 999.0 999.0 99.0 99.00
2007 04 03 05 00 999 99.0 99.0  1.80 16.67  7.61 283 1025.6   7.1 999.0 999.0 99.0 99.00
2007 04 03 06 00 999 99.0 99.0  1.85 16.67  8.01 280 1025.3   7.1 999.0 999.0 99.0 99.00
2007 04 03 07 00 999 99.0 99.0  2.05 16.67  8.72 297 1025.2   7.1 999.0 999.0 99.0 99.00
2007 04 03 08 00 999 99.0 99.0  1.86 16.67  8.53 287 1024.8   7.1 999.0 999.0 99.0 99.00
2007 04 03 09 00 999 99.0 99.0  1.85 14.29  8.31 302 1024.3   6.8 999.0 999.0 99.0 99.00
2007 04 03 10 00 999 99.0 99.0  1.99 16.67  8.00 293 1023.6   6.7 999.0 999.0 99.0 99.00
2007 04 03 11 00 999 99.0 99.0  1.85 14.29  7.41 298 1023.3   6.7 999.0 999.0 99.0 99.00
2007 04 03 12 00 999 99.0 99.0  1.70 14.29  6.81 292 1022.6   6.6 999.0 999.0 99.0 99.00
2007 04 03 13 00 999 99.0 99.0  1.89 14.29  7.56 302 1022.3   6.4 999.0 999.0 99.0 99.00
2007 04 03 14 00 999 99.0 99.0  1.70 14.29  7.64 300 1022.1   6.3 999.0 999.0 99.0 99.00
2007 04 03 15 00 999 99.0 99.0  1.57 14.29  7.36 298 1021.4   6.4 999.0 999.0 99.0 99.00
2007 04 03 16 00 999 99.0 99.0  1.67 14.29  7.67 288 1021.2   6.4 999.0 999.0 99.0 99.00
2007 04 03 17 00 999 99.0 99.0  1.46 14.29  6.64 292 1020.6   6.6 999.0 999.0 99.0 99.00
2007 04 03 18 00 999 99.0 99.0  1.44 14.29  6.19 295 1020.4   6.6 999.0 999.0 99.0 99.00
2007 04 03 19 00 999 99.0 99.0  1.79 14.29  7.52 288 1019.7   7.0 999.0 999.0 99.0 99.00
2007 04 03 20 00 999 99.0 99.0  1.44 14.29  7.15 294 1019.2   7.4 999.0 999.0 99.0 99.00
2007 04 03 21 00 999 99.0 99.0  1.43 14.29  7.33 289 1018.9   8.6 999.0 999.0 99.0 99.00
2007 04 03 22 00 999 99.0 99.0  1.53 14.29  7.80 291 1018.9   9.5 999.0 999.0 99.0 99.00
2007 04 03 23 00 999 99.0 99.0  1.47 14.29  7.78 290 1018.7   9.4 999.0 999.0 99.0 99.00
2007 04 04 00 00 999 99.0 99.0  1.27 14.29  7.26 287 1018.1   9.4 999.0 999.0 99.0 99.00
2007 04 04 01 00 999 99.0 99.0  1.25 14.29  7.91 290 1017.9   9.7 999.0 999.0 99.0 99.00
2007 04 04 02 00 999 99.0 99.0  1.19 14.29  8.18 293 1017.4   9.7 999.0 999.0 99.0 99.00
2007 04 04 03 00 999 99.0 99.0  1.17 14.29  8.32 295 1017.4   9.6 999.0 999.0 99.0 99.00
2007 04 04 04 00 999 99.0 99.0  1.01 14.29  7.86 265 1017.6   9.5 999.0 999.0 99.0 99.00
2007 04 04 05 00 999 99.0 99.0  1.11 14.29  8.34 274 1017.9   9.4 999.0 999.0 99.0 99.00
2007 04 04 07 00 999 99.0 99.0  1.03 14.29  7.24 276 1017.6   9.2 999.0 999.0 99.0 99.00
2007 04 04 08 00 999 99.0 99.0  1.09 14.29  8.11 281 1017.5   9.1 999.0 999.0 99.0 99.00
2007 04 04 09 00 999 99.0 99.0  1.07 14.29  8.41 270 1017.5   9.0 999.0 999.0 99.0 99.00
2007 04 04 10 00 999 99.0 99.0  0.96 14.29  7.72 259 1017.4   9.0 999.0 999.0 99.0 99.00
2007 04 04 11 00 999 99.0 99.0  0.92 14.29  7.90 265 1017.4   9.0 999.0 999.0 99.0 99.00
2007 04 04 12 00 999 99.0 99.0  0.96 14.29  8.68 259 1017.4   9.0 999.0 999.0 99.0 99.00
2007 04 04 13 00 999 99.0 99.0  0.83 14.29  8.39 254 1017.9   9.0 999.0 999.0 99.0 99.00
2007 04 04 15 00 999 99.0 99.0  0.77 14.29  8.25 239 1018.3   9.0 999.0 999.0 99.0 99.00
2007 04 04 16 00 999 99.0 99.0  0.77 16.67  8.64 215 1018.9   9.0 999.0 999.0 99.0 99.00
2007 04 04 17 00 999 99.0 99.0  0.84 14.29  8.95 228 1019.0   9.1 999.0 999.0 99.0 99.00
2007 04 04 18 00 999 99.0 99.0  0.82 14.29  6.70 229 1019.6   9.4 999.0 999.0 99.0 99.00
2007 04 04 19 00 999 99.0 99.0  0.84 14.29  6.53 233 1019.4   9.5 999.0 999.0 99.0 99.00
2007 04 04 20 00 999 99.0 99.0  1.00 14.29  6.54 231 1019.6   9.7 999.0 999.0 99.0 99.00
2007 04 04 21 00 999 99.0 99.0  0.85 14.29  6.60 230 1019.6   9.8 999.0 999.0 99.0 99.00
2007 04 04 22 00 999 99.0 99.0  0.82 14.29  5.85 238 1019.5   9.8 999.0 999.0 99.0 99.00
2007 04 04 23 00 999 99.0 99.0  1.06 14.29  6.00 230 1019.4   9.9 999.0 999.0 99.0 99.00
2007 04 05 00 00 999 99.0 99.0  1.13 20.00  6.28 251 1019.0  10.2 999.0 999.0 99.0 99.00
2007 04 05 01 00 999 99.0 99.0  1.20 20.00  5.93 279 1019.1  10.2 999.0 999.0 99.0 99.00
2007 04 05 02 00 999 99.0 99.0  1.23  8.33  5.93 242 1019.0  10.2 999.0 999.0 99.0 99.00
2007 04 05 03 00 999 99.0 99.0  1.20  8.33  5.72 231 1019.1  10.2 999.0 999.0 99.0 99.00
2007 04 05 04 00 999 99.0 99.0  1.33 20.00  6.23 253 1019.6  10.2 999.0 999.0 99.0 99.00
2007 04 05 05 00 999 99.0 99.0  1.38 20.00  6.55 255 1019.7  10.3 999.0 999.0 99.0 99.00
2007 04 05 06 00 999 99.0 99.0  1.55 20.00  7.23 273 1019.6  10.3 999.0 999.0 99.0 99.00
2007 04 05 07 00 999 99.0 99.0  1.52 16.67  7.17 257 1019.7  10.2 999.0 999.0 99.0 99.00
2007 04 05 08 00 999 99.0 99.0  1.64 16.67  7.28 276 1019.4  10.2 999.0 999.0 99.0 99.00
2007 04 05 09 00 999 99.0 99.0  1.62 16.67  7.08 264 1019.5  10.2 999.0 999.0 99.0 99.00
2007 04 05 10 00 999 99.0 99.0  1.77 16.67  7.51 271 1019.0  10.3 999.0 999.0 99.0 99.00
2007 04 05 11 00 999 99.0 99.0  1.82 16.67  7.82 275 1019.1  10.2 999.0 999.0 99.0 99.00
