#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC   mi    ft
2004 01 10 02 00 162 13.2 16.4  4.16 10.00  7.36 194 1012.5  11.0  10.2 999.0 99.0 99.00
2004 01 10 03 00 166 10.9 13.5  4.13 11.11  7.45 192 1013.3  10.5  10.2 999.0 99.0 99.00
2004 01 10 04 00 187  7.6  9.8  4.01 11.11  7.22 199 1014.7  10.2  10.2 999.0 99.0 99.00
2004 01 10 05 00 188  8.0  9.6  4.08 11.11  7.51 191 1015.6  10.5  10.2 999.0 99.0 99.00
2004 01 10 06 00 185  7.1  8.8  3.63 11.11  7.61 196 1016.4  10.3  10.2 999.0 99.0 99.00
2004 01 10 07 00 185  6.4  8.0  3.66 12.50  8.15 194 1017.3  10.3  10.2 999.0 99.0 99.00
2004 01 10 08 00 178  6.3  7.7  3.83 11.11  8.22 194 1018.0  10.2  10.2 999.0 99.0 99.00
2004 01 10 09 00 190  6.1  7.6  3.72 11.11  8.34 197 1018.8  10.3  10.2 999.0 99.0 99.00
2004 01 10 10 00 197  6.1  7.9  4.08 12.50  8.79 193 1019.2  10.4  10.2 999.0 99.0 99.00
2004 01 10 11 00 191  5.6  7.5  3.37 11.11  8.13 191 1019.6  10.3  10.3 999.0 99.0 99.00
2004 01 10 12 00 178  6.8  8.8  4.02 11.11  8.65 197 1020.1   9.9  10.3 999.0 99.0 99.00
2004 01 10 13 00 180  5.3  7.0  3.70 11.11  8.16 200 1020.2   9.8  10.2 999.0 99.0 99.00
2004 01 10 14 00 164  6.8  8.8  3.46 11.11  8.22 201 1019.9  10.2  10.2 999.0 99.0 99.00
2004 01 10 15 00 182  7.9  9.7  3.71 11.11  8.27 205 1020.0  10.2  10.2 999.0 99.0 99.00
2004 01 10 16 00 178  7.9  9.3  3.53 11.11  7.90 206 1020.4   9.8  10.2 999.0 99.0 99.00
2004 01 10 17 00 164  6.0  7.9  3.90 11.11  8.19 206 1020.7  10.2  10.2 999.0 99.0 99.00
2004 01 10 18 00 161  6.8  8.8  3.47 11.11  7.90 203 1021.0  10.4  10.2 999.0 99.0 99.00
2004 01 10 19 00 154  5.6  6.9  3.37 10.00  7.81 228 1021.0  10.3  10.2 999.0 99.0 99.00
2004 01 10 20 00 140  5.2  6.6  3.31 11.11  8.22 212 1020.4  10.5  10.2 999.0 99.0 99.00
2004 01 10 21 00 103  5.8  7.4  3.01 11.11  7.81 203 1019.7   9.3  10.2 999.0 99.0 99.00
2004 01 10 22 00  97  5.7  7.2  3.00 11.11  7.87 216 1018.6   9.6  10.2 999.0 99.0 99.00
2004 01 10 23 00  89  5.3  6.6  2.75 10.00  7.63 231 1018.7   9.5  10.2 999.0 99.0 99.00
2004 01 11 00 00  92  5.4  7.0  3.04 11.11  8.11 206 1018.7   9.7  10.2 999.0 99.0 99.00
2004 01 11 01 00  88  5.6  7.4  2.90 11.11  8.09 213 1018.3   9.8   9.9 999.0 99.0 99.00
2004 01 11 02 00  94  5.0  6.0  2.94 11.11  8.42 224 1018.1   9.8   9.8 999.0 99.0 99.00
2004 01 11 03 00  84  5.6  6.9  2.63 11.11  8.25 222 1017.4   9.7   9.8 999.0 99.0 99.00
2004 01 11 04 00  92  5.4  6.9  2.67 11.11  8.42 214 1017.3   9.7   9.8 999.0 99.0 99.00
2004 01 11 05 00  97  5.4  6.9  2.79 11.11  8.49 214 1016.8   9.7   9.7 999.0 99.0 99.00
2004 01 11 06 00 107  5.1  6.4  2.61 11.11  8.01 215 1016.7   9.7   9.7 999.0 99.0 99.00
2004 01 11 07 00  98  4.5  5.8  2.88 11.11  8.56 210 1016.4   9.8   9.7 999.0 99.0 99.00
2004 01 11 08 00  86  5.6  7.1  2.78 11.11  8.38 213 1016.0   9.5   9.8 999.0 99.0 99.00
2004 01 11 09 00  88  6.8  8.2  2.68 11.11  7.95 222 1015.4   9.5   9.8 999.0 99.0 99.00
2004 01 11 10 00  89  7.2  9.0  2.39 10.00  7.47 212 1014.7   9.4   9.8 999.0 99.0 99.00
2004 01 11 11 00  90  6.8  8.8  2.48 11.11  7.76 214 1014.5   9.4   9.8 999.0 99.0 99.00
2004 01 11 12 00  94  7.4  8.9  2.18 10.00  7.10 199 1014.1   9.5   9.8 999.0 99.0 99.00
2004 01 11 13 00  98  7.0  8.4  2.14 10.00  7.12 200 1014.1   9.7   9.8 999.0 99.0 99.00
2004 01 11 14 00 104  6.5  7.6  2.27 10.00  7.23 207 1014.3   9.8   9.8 999.0 99.0 99.00
2004 01 11 15 00 108  5.3  6.5  1.95 11.11  6.82 220 1014.3  10.5   9.8 999.0 99.0 99.00
2004 01 11 16 00 129  5.3  6.1  2.10 10.00  7.05 212 1014.6  10.8   9.8 999.0 99.0 99.00
2004 01 11 17 00  88  5.8  7.1  1.91 10.00  6.85 208 1015.2   9.7   9.8 999.0 99.0 99.00
2004 01 11 18 00 124  6.7  8.2  2.31 11.11  7.25 215 1015.6  10.6   9.8 999.0 99.0 99.00
2004 01 11 19 00 135  8.1  9.6  2.38 10.00  6.91 212 1015.2  10.5   9.8 999.0 99.0 99.00
2004 01 11 20 00 118  6.8  7.9  2.41 10.00  6.68 216 1014.6  10.6   9.8 999.0 99.0 99.00
2004 01 11 21 00  92  7.0  8.2  2.49 10.00  7.36 219 1014.2  10.1   9.8 999.0 99.0 99.00
2004 01 11 22 00  91  8.2  9.9  2.48 11.11  6.91 229 1013.5  10.2   9.8 999.0 99.0 99.00
2004 01 11 23 00  89  7.0  8.4  2.56 10.00  7.12 222 1013.4  10.2   9.8 999.0 99.0 99.00
2004 01 12 00 00  90  6.4  8.4  2.73 11.11  7.57 225 1013.6  10.2   9.8 999.0 99.0 99.00
2004 01 12 01 00  89  6.1  7.8  2.83 11.11  7.93 226 1013.6  10.3   9.8 999.0 99.0 99.00
2004 01 12 02 00  85  7.3  8.4  2.61 11.11  7.50 222 1013.3  10.4   9.8 999.0 99.0 99.00
2004 01 12 03 00  90  6.8  8.7  2.77 11.11  7.80 224 1013.4  10.5   9.8 999.0 99.0 99.00
2004 01 12 04 00  86  6.9  8.8  2.85 10.00  8.01 224 1013.2  10.3   9.8 999.0 99.0 99.00
2004 01 12 05 00  93  6.0  7.4  2.78 20.00  8.05 259 1013.3  10.3   9.8 999.0 99.0 99.00
2004 01 12 06 00  95  6.1  7.7  2.93 11.11  7.99 224 1013.1  10.3   9.8 999.0 99.0 99.00
2004 01 12 07 00  99  5.5  6.6  2.86 16.67  7.92 258 1013.0  10.2   9.7 999.0 99.0 99.00
2004 01 12 08 00 104  4.7  6.3  2.84 11.11  8.16 225 1012.9  10.2   9.7 999.0 99.0 99.00
2004 01 12 09 00 103  5.8  7.0  2.84 16.67  8.10 262 1012.6   9.8   9.7 999.0 99.0 99.00
2004 01 12 10 00  88  6.6  8.6  3.06 16.67  8.82 257 1011.9  10.2   9.7 999.0 99.0 99.00
2004 01 12 11 00  84  6.4  8.0  3.12 16.67  9.00 256 1011.7  10.2   9.7 999.0 99.0 99.00
2004 01 12 12 00  87  7.4  9.1  2.72 16.67  7.98 251 1011.1  10.2   9.7 999.0 99.0 99.00
2004 01 12 13 00  99  6.8  8.3  2.68 16.67  7.77 250 1011.5  10.3   9.7 999.0 99.0 99.00
2004 01 12 14 00  98  6.4  8.1  2.99 16.67  8.53 247 1011.5  10.2   9.7 999.0 99.0 99.00
2004 01 12 15 00 129  4.1  6.3  2.92 16.67  8.60 245 1012.2  10.7   9.7 999.0 99.0 99.00
2004 01 12 16 00 146  4.6  5.9  3.25 16.67  9.30 249 1012.6  11.1   9.7 999.0 99.0 99.00
2004 01 12 17 00 156  8.8 10.6  3.17 16.67  8.69 244 1013.3  10.3   9.7 999.0 99.0 99.00
2004 01 12 18 00 152  9.9 12.5  3.29 14.29  8.35 243 1013.6  10.2   9.8 999.0 99.0 99.00
2004 01 12 19 00 168 11.4 13.8  3.33 14.29  7.19 243 1014.2  10.6   9.8 999.0 99.0 99.00
2004 01 12 20 00 168 10.0 11.8  3.58 14.29  7.69 246 1014.3  10.2  10.2 999.0 99.0 99.00
2004 01 12 21 00 170  9.2 11.0  3.40 14.29  7.33 246 1014.5  10.2  10.2 999.0 99.0 99.00
2004 01 12 22 00 174  9.5 11.2  3.43 14.29  7.73 244 1014.9  10.2  10.2 999.0 99.0 99.00
2004 01 12 23 00 182  9.7 12.2  3.40 14.29  7.88 250 1015.7  10.2  10.2 999.0 99.0 99.00
2004 01 13 00 00 173  7.7  9.3  3.38 14.29  8.16 247 1016.4  10.2  10.2 999.0 99.0 99.00
2004 01 13 01 00 174  8.0  9.4  3.44 14.29  8.04 243 1017.0  10.5  10.2 999.0 99.0 99.00
2004 01 13 02 00 169  8.1  9.6  3.36 14.29  8.33 246 1017.7  10.3  10.2 999.0 99.0 99.00
2004 01 13 03 00 162  8.1 10.0  3.15 12.50  7.82 249 1018.1  10.2   9.8 999.0 99.0 99.00
2004 01 13 04 00 160  7.9  9.2  3.05 14.29  7.89 241 1018.6  10.2   9.8 999.0 99.0 99.00
2004 01 13 05 00 160  8.9 10.4  3.38 14.29  8.27 240 1019.0  10.2   9.8 999.0 99.0 99.00
2004 01 13 06 00 155  9.5 11.7  3.26 14.29  8.28 238 1019.3  10.2   9.8 999.0 99.0 99.00
2004 01 13 07 00 161  9.0 10.3  3.36 14.29  7.81 248 1019.4  10.2   9.8 999.0 99.0 99.00
2004 01 13 08 00 162  7.7  9.4  2.93 12.50  7.14 249 1019.5  10.5  10.2 999.0 99.0 99.00
2004 01 13 09 00 148  5.1  6.1  2.92 12.50  7.41 247 1019.1  10.5   9.8 999.0 99.0 99.00
2004 01 13 10 00 149  5.6  6.8  2.85 12.50  7.57 241 1019.5  10.6   9.8 999.0 99.0 99.00
2004 01 13 11 00 145  7.2  8.5  2.80 12.50  7.47 244 1019.6  10.7  10.2 999.0 99.0 99.00
2004 01 13 12 00 143  6.7  8.0  2.57 12.50  7.17 251 1019.0  10.6   9.7 999.0 99.0 99.00
2004 01 13 13 00 138  7.6  9.2  2.72 14.29  7.49 250 1018.9  10.7   9.7 999.0 99.0 99.00
2004 01 13 14 00 147  7.4  8.9  2.80 12.50  7.50 250 1018.6  11.0   9.7 999.0 99.0 99.00
2004 01 13 15 00 145  9.0 11.6  2.77 12.50  7.54 248 1018.4  11.0   9.8 999.0 99.0 99.00
2004 01 13 16 00 146  8.7  9.9  2.53 12.50  7.02 244 1018.3  11.0   9.8 999.0 99.0 99.00
2004 01 13 17 00 139  8.0  9.9  2.54 12.50  6.79 254 1018.4  11.0   9.8 999.0 99.0 99.00
2004 01 13 18 00 133  7.0  8.0  2.52 12.50  6.64 248 1018.9  11.3   9.8 999.0 99.0 99.00
2004 01 13 19 00 130  6.6  8.6  2.53 10.00  6.89 241 1019.1  11.7   9.8 999.0 99.0 99.00
2004 01 13 20 00 151  8.2 11.2  2.40 11.11  6.73 242 1018.4  12.5   9.8 999.0 99.0 99.00
2004 01 13 21 00 160  8.0  9.3  2.47 11.11  6.57 241 1018.0  12.7   9.8 999.0 99.0 99.00
2004 01 13 22 00 153  9.8 12.4  2.38 10.00  6.46 237 1017.2  13.2   9.7 999.0 99.0 99.00
2004 01 13 23 00 132  6.6  7.7  2.35  9.09  6.57 239 1016.6  12.2   9.7 999.0 99.0 99.00
2004 01 14 00 00 132  5.2  6.2  2.32  9.09  6.91 232 1017.1  12.1   9.7 999.0 99.0 99.00
2004 01 14 01 00 151  8.2  9.6  2.52  8.33  6.99 223 1016.5  12.9   9.7 999.0 99.0 99.00
2004 01 14 02 00 163  7.6  9.0  2.53 10.00  7.03 228 1016.2  12.5   9.8 999.0 99.0 99.00
2004 01 14 03 00 165  9.4 11.4  2.69 11.11  7.00 241 1015.8  12.6   9.7 999.0 99.0 99.00
2004 01 14 04 00 164  9.2 11.3  2.83  9.09  6.90 226 1015.9  12.7   9.7 999.0 99.0 99.00
2004 01 14 05 00 161  9.7 12.4  2.95 11.11  6.94 241 1015.9  12.1   9.7 999.0 99.0 99.00
2004 01 14 06 00 157  8.1  9.4  3.04 10.00  6.82 239 1016.0  11.6   9.7 999.0 99.0 99.00
2004 01 14 07 00 155  8.9 10.4  2.97 11.11  6.78 243 1015.3  12.1   9.8 999.0 99.0 99.00
2004 01 14 08 00 161  7.0  8.3  2.91 11.11  7.17 236 1015.0  11.9   9.8 999.0 99.0 99.00
2004 01 14 09 00 180 10.1 12.3  2.94 11.11  6.99 235 1015.0  11.3   9.8 999.0 99.0 99.00
2004 01 14 10 00 167  9.3 10.8  2.95 11.11  6.77 233 1015.0  10.6   9.8 999.0 99.0 99.00
2004 01 14 11 00 155  9.5 11.6  3.38 10.00  7.16 232 1014.8  11.0   9.7 999.0 99.0 99.00
2004 01 14 12 00 167 10.8 13.2  3.68 11.11  7.07 234 1014.7  11.0   9.7 999.0 99.0 99.00
2004 01 14 13 00 170 11.1 13.3  4.01 11.11  7.55 230 1014.4  11.0   9.7 999.0 99.0 99.00
2004 01 14 14 00 168 10.2 12.5  3.71 11.11  7.38 233 1014.7  10.9   9.7 999.0 99.0 99.00
2004 01 14 15 00 165  9.8 12.3  3.73 11.11  7.83 228 1014.9  10.6   9.7 999.0 99.0 99.00
2004 01 14 16 00 167  8.9 10.6  3.64 11.11  7.38 226 1015.0  10.6   9.7 999.0 99.0 99.00
2004 01 14 17 00 167  9.7 11.2  4.04 11.11  7.76 229 1015.4  10.7   9.8 999.0 99.0 99.00
2004 01 14 18 00 169  9.0 11.4  3.74 10.00  7.31 215 1015.9  10.9   9.8 999.0 99.0 99.00
2004 01 14 19 00 165  8.0 10.2  3.24 11.11  7.05 225 1016.0  10.6   9.8 999.0 99.0 99.00
2004 01 14 20 00 166  8.9 10.6  3.55 11.11  7.30 230 1015.5  10.6  10.2 999.0 99.0 99.00
2004 01 14 21 00 176  9.1 11.4  3.27 10.00  7.07 215 1014.8  10.8  10.2 999.0 99.0 99.00
2004 01 14 22 00 172  8.2  9.9  3.32 11.11  7.07 221 1014.4  10.6  10.2 999.0 99.0 99.00
2004 01 14 23 00 165  8.9 10.3  3.24 11.11  7.20 232 1014.3  10.5  10.2 999.0 99.0 99.00
2004 01 15 00 00 174  8.3  9.9  3.28 11.11  7.22 216 1014.3  10.6  10.2 999.0 99.0 99.00
2004 01 15 01 00 183  8.1  9.4  3.28 11.11  7.15 221 1014.3  10.6  10.2 999.0 99.0 99.00
2004 01 15 02 00 183  6.8  8.2  3.27 11.11  7.43 223 1014.5  10.5  10.2 999.0 99.0 99.00
2004 01 15 03 00 187  7.4  8.8  3.05 11.11  7.21 231 1014.9  10.5   9.8 999.0 99.0 99.00
2004 01 15 04 00 186  7.0  8.6  3.06 11.11  7.39 230 1015.2  10.5   9.8 999.0 99.0 99.00
2004 01 15 05 00 186  7.2  9.3  2.89 11.11  7.40 228 1015.6  10.5   9.8 999.0 99.0 99.00
2004 01 15 06 00 196  7.4  9.2  2.90 11.11  7.24 228 1015.8  10.5   9.8 999.0 99.0 99.00
2004 01 15 07 00 208  7.0  8.9  2.94 11.11  7.61 234 1016.5  10.3   9.8 999.0 99.0 99.00
2004 01 15 08 00 217  6.7  9.0  2.64 10.00  6.86 212 1017.3  10.5   9.8 999.0 99.0 99.00
2004 01 15 09 00 222  7.6  9.9  2.64 10.00  6.96 219 1017.1  10.3   9.8 999.0 99.0 99.00
2004 01 15 10 00 207  5.3  6.5  2.44 11.11  7.07 227 1016.5  10.2  10.0 999.0 99.0 99.00
2004 01 15 11 00 197  6.0  7.3  2.77 11.11  7.36 235 1016.5   9.8  10.2 999.0 99.0 99.00
2004 01 15 12 00 210  5.6  7.0  2.52 11.11  7.23 232 1016.6  10.1  10.2 999.0 99.0 99.00
2004 01 15 13 00 208  5.5  7.0  2.50 11.11  7.51 229 1016.6   9.9  10.2 999.0 99.0 99.00
2004 01 15 14 00 208  5.4  6.4  2.65 11.11  7.89 225 1017.0  10.2  10.2 999.0 99.0 99.00
2004 01 15 15 00 222  5.1  6.2  2.44 11.11  7.79 229 1016.9   9.8  10.2 999.0 99.0 99.00
2004 01 15 16 00 229  5.0  6.1  2.37 11.11  7.75 232 1017.1   9.8  10.2 999.0 99.0 99.00
2004 01 15 17 00 265  3.5  4.6  2.75 11.11  8.39 228 1017.2   9.4  10.2 999.0 99.0 99.00
2004 01 15 18 00 281  4.6  5.9  2.38 11.11  7.98 228 1018.0   9.3  10.2 999.0 99.0 99.00
2004 01 15 19 00 272  2.8  3.6  2.36 10.00  8.01 226 1018.6   8.9  10.2 999.0 99.0 99.00
2004 01 15 20 00 276  3.3  4.0  3.01 11.11  8.91 228 1018.3   9.0  10.2 999.0 99.0 99.00
2004 01 15 21 00 264  3.1  4.2  2.52 11.11  8.36 229 1018.0   9.4  10.2 999.0 99.0 99.00
2004 01 15 22 00 283  4.3  6.0  2.69 16.67  8.58 261 1017.8   9.5  10.2 999.0 99.0 99.00
2004 01 15 23 00 292  4.6  5.7  2.72 16.67  8.73 250 1017.8   9.7  10.2 999.0 99.0 99.00
2004 01 16 00 00 306  3.5  4.7  2.59 16.67  8.65 257 1017.7   9.5  10.2 999.0 99.0 99.00
2004 01 16 01 00   8  1.7  2.7  2.44 16.67  8.74 257 1018.0   9.0  10.2 999.0 99.0 99.00
2004 01 16 02 00 329  2.6  3.4  2.70 16.67  9.04 254 1018.1   9.1  10.2 999.0 99.0 99.00
2004 01 16 03 00 303  2.1  3.5  3.07 16.67  9.96 251 1018.3   8.7  10.2 999.0 99.0 99.00
2004 01 16 04 00 270  0.5  1.9  2.93 16.67  9.59 247 1018.5   8.7  10.2 999.0 99.0 99.00
2004 01 16 05 00 128  0.6  2.1  2.63 14.29  8.89 236 1018.8   8.7  10.2 999.0 99.0 99.00
2004 01 16 06 00 342  0.4  1.2  3.06 14.29  9.80 249 1019.0   8.6  10.2 999.0 99.0 99.00
2004 01 16 07 00  45  3.7  5.1  2.93 14.29  9.95 244 1019.4   8.2  10.2 999.0 99.0 99.00
2004 01 16 08 00  89  2.7  5.3  2.94 14.29  9.77 251 1019.3   8.5  10.2 999.0 99.0 99.00
2004 01 16 09 00 101  2.3  4.1  3.02 14.29 10.01 255 1018.9   8.6  10.2 999.0 99.0 99.00
2004 01 16 10 00  98  2.4  4.0  3.10 14.29  9.98 253 1018.9   8.6  10.2 999.0 99.0 99.00
2004 01 16 11 00  90  2.1  4.5  3.42 14.29 10.53 246 1018.9   8.1   9.9 999.0 99.0 99.00
2004 01 16 12 00  83  2.5  4.8  2.77 14.29  9.56 257 1018.7   7.6   9.8 999.0 99.0 99.00
2004 01 16 13 00  69  3.5  5.6  3.14 14.29 10.01 254 1017.5   7.5   9.8 999.0 99.0 99.00
2004 01 16 14 00  98  4.5  6.7  2.68 14.29  9.83 248 1017.4   7.9  10.0 999.0 99.0 99.00
2004 01 16 15 00 126  3.5  4.8  3.05 14.29 10.11 257 1017.5   7.9  10.2 999.0 99.0 99.00
2004 01 16 16 00 114  1.3  2.8  2.82 14.29  9.63 257 1017.6   7.7  10.2 999.0 99.0 99.00
2004 01 16 17 00  99  1.7  3.0  2.79 14.29  9.65 250 1017.6   7.8  10.2 999.0 99.0 99.00
2004 01 16 18 00 103  2.7  4.1  2.84 12.50  9.31 248 1017.7   7.8  10.3 999.0 99.0 99.00
2004 01 16 19 00 112  2.0  3.0  2.54 14.29  8.99 249 1017.7   8.3  10.3 999.0 99.0 99.00
2004 01 16 20 00 111  2.4  3.3  2.50 14.29  8.77 248 1017.3   8.7  10.5 999.0 99.0 99.00
2004 01 16 21 00 104  3.5  4.8  2.38 11.11  8.74 237 1016.4   9.0  10.3 999.0 99.0 99.00
2004 01 16 22 00  99  3.3  4.6  2.22 12.50  8.53 249 1015.5   9.0  10.2 999.0 99.0 99.00
2004 01 16 23 00  92  4.5  5.5  2.21 12.50  8.71 249 1015.0   9.7  10.2 999.0 99.0 99.00
2004 01 17 00 00  99  2.8  3.8  2.08 12.50  8.67 254 1015.7   9.8  10.2 999.0 99.0 99.00
2004 01 17 01 00 123  2.3  2.8  1.86 12.50  8.49 249 1015.9  10.2  10.3 999.0 99.0 99.00
2004 01 17 02 00 167  3.3  3.9  1.98 12.50  8.78 250 1016.4  10.2  10.4 999.0 99.0 99.00
2004 01 17 03 00 168  3.9  4.8  1.92 11.11  8.82 250 1015.9  10.2  10.5 999.0 99.0 99.00
2004 01 17 04 00 173  5.9  7.0  1.88 12.50  8.75 246 1015.9  10.2  10.5 999.0 99.0 99.00
2004 01 17 05 00 152  5.6  6.7  1.91 11.11  7.95 240 1015.9  10.2  10.5 999.0 99.0 99.00
2004 01 17 06 00 176  7.3  8.4  1.93 11.11  7.42 243 1016.1  10.2  10.5 999.0 99.0 99.00
2004 01 17 07 00 173  6.8  8.2  1.83 12.50  6.56 251 1016.5  10.2  10.5 999.0 99.0 99.00
2004 01 17 08 00 173  8.5 10.2  1.83 11.11  6.33 242 1016.6  10.2  10.5 999.0 99.0 99.00
2004 01 17 09 00 169  7.9  9.1  1.86 10.00  6.20 242 1016.7  10.2  10.5 999.0 99.0 99.00
2004 01 17 10 00 154  8.1  9.5  1.92 11.11  6.15 238 1016.5  10.2  10.5 999.0 99.0 99.00
2004 01 17 11 00 154  8.4 10.0  1.84  9.09  5.88 232 1016.7  10.2  10.5 999.0 99.0 99.00
2004 01 17 12 00 149  8.9 10.4  2.10 12.50  6.26 243 1016.1  10.1  10.5 999.0 99.0 99.00
2004 01 17 13 00 152  8.7 10.7  2.14 14.29  6.16 244 1016.3  10.0  10.5 999.0 99.0 99.00
2004 01 17 14 00 161  7.5  9.9  2.12 12.50  6.17 252 1016.4   9.8  10.5 999.0 99.0 99.00
2004 01 17 15 00 162  8.2  9.5  2.27 12.50  6.62 247 1016.5   9.8  10.5 999.0 99.0 99.00
2004 01 17 16 00 150  7.6 10.0  2.31 14.29  6.53 252 1016.8   9.7  10.5 999.0 99.0 99.00
2004 01 17 17 00 146  8.2  9.5  2.50 12.50  7.07 249 1017.0   8.9  10.5 999.0 99.0 99.00
2004 01 17 18 00 149  8.4  9.5  2.63 12.50  7.29 249 1017.2   9.5  10.5 999.0 99.0 99.00
2004 01 17 19 00 155  8.5  9.8  2.66 12.50  7.19 250 1017.4   9.6  10.3 999.0 99.0 99.00
2004 01 17 20 00 151  7.5  8.8  2.63 12.50  7.23 245 1017.3  10.1  10.5 999.0 99.0 99.00
2004 01 17 21 00 158  6.9  8.2  2.94 12.50  7.69 242 1016.6  10.2  10.5 999.0 99.0 99.00
2004 01 17 22 00 156  5.4  6.7  2.79 12.50  7.52 241 1016.4  10.2  10.5 999.0 99.0 99.00
2004 01 17 23 00 170  6.2  8.0  2.48 12.50  7.31 240 1016.3  10.4  10.5 999.0 99.0 99.00
2004 01 18 00 00 177  7.0  8.7  2.56 11.11  7.55 240 1016.4  10.2  10.5 999.0 99.0 99.00
2004 01 18 01 00 168  6.9  8.8  2.46 12.50  7.35 244 1015.8   9.8  10.5 999.0 99.0 99.00
2004 01 18 02 00 170  7.7  9.8  2.39 11.11  7.45 242 1015.8   9.8  10.3 999.0 99.0 99.00
2004 01 18 03 00 165  8.1  9.6  2.39 12.50  7.02 244 1015.8   9.7  10.3 999.0 99.0 99.00
2004 01 18 04 00 166  8.4 10.4  2.39 12.50  7.15 248 1015.6   9.8  10.2 999.0 99.0 99.00
2004 01 18 05 00 170  8.2  9.7  2.75 12.50  7.99 249 1015.5  10.2  10.2 999.0 99.0 99.00
2004 01 18 06 00 172  7.9  9.4  2.51 11.11  7.66 246 1015.5  10.2  10.2 999.0 99.0 99.00
2004 01 18 07 00 170  8.8 10.3  2.49 12.50  7.40 248 1015.7   9.8  10.2 999.0 99.0 99.00
2004 01 18 08 00 172  8.0  9.8  2.66 12.50  7.51 248 1015.8   9.7  10.2 999.0 99.0 99.00
2004 01 18 09 00 173  8.0  9.9  2.90 12.50  7.88 246 1015.8   9.7  10.2 999.0 99.0 99.00
2004 01 18 10 00 174  8.9 10.8  2.71 12.50  7.27 235 1015.8   9.7  10.2 999.0 99.0 99.00
2004 01 18 11 00 174  8.4  9.9  2.63 14.29  7.41 238 1016.0   9.8  10.2 999.0 99.0 99.00
2004 01 18 12 00 176  7.7  9.9  2.98 12.50  7.95 239 1016.1   9.8  10.2 999.0 99.0 99.00
2004 01 18 13 00 180  6.8  8.5  3.23 16.67  8.45 241 1016.2  10.2  10.2 999.0 99.0 99.00
2004 01 18 14 00 192  5.1  6.4  3.17 16.67  9.10 240 1016.4  10.3  10.2 999.0 99.0 99.00
2004 01 18 15 00 211  3.6  5.0  2.93 14.29  8.66 239 1016.4  10.2  10.2 999.0 99.0 99.00
2004 01 18 16 00 241  4.1  5.6  3.55 14.29 10.14 245 1016.6   9.7  10.3 999.0 99.0 99.00
2004 01 18 17 00 225  5.5  6.7  3.33 14.29 10.06 246 1017.3   9.7  10.2 999.0 99.0 99.00
2004 01 18 18 00 236  5.1  6.9  3.37 16.67 10.23 247 1017.7   9.7   9.8 999.0 99.0 99.00
2004 01 18 19 00 230  4.9  6.4  3.54 16.67 10.50 252 1018.1  10.1   9.9 999.0 99.0 99.00
2004 01 18 20 00 208  4.4  6.0  3.80 14.29 11.09 242 1018.7  10.4  10.2 999.0 99.0 99.00
2004 01 18 21 00 222  6.3  8.1  3.20 14.29 10.20 246 1018.9  10.5  10.2 999.0 99.0 99.00
2004 01 18 22 00 211  4.2  5.5  3.71 14.29 10.69 250 1018.8  10.3  10.2 999.0 99.0 99.00
2004 01 18 23 00 205  6.0  7.5  3.31 14.29  9.92 245 1018.8  10.2  10.2 999.0 99.0 99.00
2004 01 19 00 00 205  6.1  7.5  3.19 14.29  9.63 244 1019.2  10.2  10.2 999.0 99.0 99.00
2004 01 19 01 00 168  6.0  7.0  3.36 14.29  9.80 246 1018.7  10.2  10.0 999.0 99.0 99.00
2004 01 19 02 00 174  7.9  9.3  3.06 14.29  9.01 247 1018.7   9.9  10.2 999.0 99.0 99.00
2004 01 19 03 00 186  8.4 10.4  2.71 14.29  8.49 255 1018.7   9.9  10.2 999.0 99.0 99.00
2004 01 19 04 00 178  8.2  9.8  3.09 14.29  8.62 250 1018.2   9.5  10.2 999.0 99.0 99.00
2004 01 19 05 00 184  8.5 10.4  2.89 14.29  8.24 246 1018.0   9.7  10.2 999.0 99.0 99.00
2004 01 19 06 00 180  8.5  9.9  2.98 14.29  8.22 252 1018.0   9.8  10.2 999.0 99.0 99.00
2004 01 19 07 00 170  8.3  9.7  2.89 14.29  7.71 248 1017.9   9.8  10.2 999.0 99.0 99.00
2004 01 19 08 00 172  9.7 11.7  2.97 12.50  7.80 256 1017.8  10.2  10.2 999.0 99.0 99.00
2004 01 19 09 00 176  9.9 11.9  3.39 12.50  7.91 249 1017.5  10.1  10.2 999.0 99.0 99.00
2004 01 19 10 00 174 10.8 13.3  2.73 14.29  6.88 248 1017.0  10.0  10.2 999.0 99.0 99.00
2004 01 19 11 00 175  9.7 12.1  3.21 12.50  7.33 251 1017.1   9.9  10.2 999.0 99.0 99.00
2004 01 19 12 00 177 10.5 12.4  3.12 14.29  6.82 249 1016.5   9.7  10.2 999.0 99.0 99.00
2004 01 19 13 00 175 10.3 12.4  3.18 12.50  6.88 249 1016.3   9.6  10.2 999.0 99.0 99.00
2004 01 19 14 00 273  5.6  7.1  3.31 12.50  6.99 243 1016.5   9.4  10.2 999.0 99.0 99.00
2004 01 19 15 00 271  5.6  7.0  3.13 14.29  7.48 250 1017.1   9.4  10.2 999.0 99.0 99.00
2004 01 19 16 00 281  4.2  5.2  2.86 12.50  7.20 257 1017.5   9.5  10.2 999.0 99.0 99.00
